ID,Textos
TW0176,La supuesta (y más que dudosa) necesidad de vivienda de alquiler sostenible en Oviedo a costa de destruir el patrimonio industrial y cultural de la ciudad. El progreso de los progresistas. En fin 
TW0177,"Se parte del X Coloquio Latinoamericano para la Conservación del Patrimonio Industrial, el cual se llevará a cabo del 24 al 27 de octubre 2023.  Bases:   Registro ponencias:   Fecha límite de envío: 15 de mayo de 2023. "
TW0178,"Lo increíble es poner esa foto, con la marca de patrimonio industrial  y querer vender que poner 1000 viviendas allí es una buena noticia.  Aunque también algunos ven buena noticia poner una autopista por aquí "
TW0179,Este domingo    Canto de emigración  en  da     Unha oportunidade única para gozar desta proxección   concerto nun espazo imprescindible do patrimonio industrial da provincia de  como é o Museo da Minería de Fontao en Vila de Cruces. 
TW0180,Visitas guiadas   Bisita gidatuak. Mina Lucía ( Info y reservas: 945405424     
TW0181," y la tipa con con toda su ignorancia pone una fotografía de patrimonio industrial, no solo están desconectados, son unos auténticos ignorantes. Menuda vergüenza."
TW0182,"Podcast La demolición del patrimonio industrial en España, programa Punto de enlace.      "
TW0183,Podcast Patrimonio industrial: el gran valor de un legado abandonado. Programa El Gallo que no cesa de rne.      
TW0184,"Hoy en el blog, dos podcast sobre Patrimonio Industrial y su destrucción.   "
TW0185,"El problema es que pocos saben lo que es el patrimonio industrial. A nadie se le ocurriría construir viviendas sociales en Santa María del Naranco. Aunque teniendo como tenemos una autopista al lado de San Julián de los Prados, vaya usted a saber.  "
TW0186,"En serio, es un no parar de destrucción de  replantear la recuperación del legado industrial  no se plantea  "
TW0187," Al Sanatorio,la botica y la escuela de niñas los han borrado del Patrimonio Industrial Minero de   y de  al tenerlo abandonado ya no cuenta en promoción turística de la minería Lo han eliminado del mapa antes que caiga Si no existe no hay nada que salvar"
TW0188,Cada día una demolición.   Euskadi derriba su patrimonio industrial.  Hoy están demoliendo las viviendas de Explosivos Rio Tinto  en      
TW0189,"   recibirá fondos europeos para mejorar la ciudad.     Serán 2M para la revalorización del patrimonio industrial, minero y cultural de la zona de Irugurutzeta, a través de la recuperación del legado monumental histórico.    Lee la noticia aquí:  "
TW0190,Suma y sigue. Como siempre preocupados por la conservación del patrimonio industrial.
TW0191,Buenos días amantes del   Hoy la bellísima y descontextualizada chimenea de la antigua fábrica de papel continuo Layana (1903) de Valencia como    
TW0192," Ojalá, estimado amigo, se concienciara más acerca de la importancia del patrimonio industrial."
TW0193, en 1980 se producía la última circulación del  correo                   Cedida por Luciano Galbán 
TW0194,"Este martes, se han comenzado a derribar varios edificios históricos de CAF en Beasáin, como la capilla, dos pasarelas sobre el rio Oria y la entrada a la fabrica, al no disponer de ninguna protección urbanística o legal aunque este incluida en el Plan de Patrimonio Industrial "
TW0195,"  Seguro que veremos muy pronto a Rodri defendiendo sus valores ecologistas contra la construcción de autopistas en Gijón, y reivindicando La Vega como un espacio cultural público y que respete el Principal Patrimonio Industrial de Asturies si.   "
TW0196," Lo q hay que mirar con  es a quién le adjudican esa construcción... N me fío un pelo. Lo d la Vega estoy contigo, hay terrenos y casas vacías de sobra en Oviedo y alrededores mejor q destrozar nuestro patrimonio industrial. Pero bueno, al menos ganará quien menos tiene con ello."
TW0197,"En Oviedo sobran pisos vacíos y falta un recinto ferial en condiciones. En vez de recuperar patrimonio industrial para poder hacer todo tipo de eventos, van a hacer lo de siempre: Mas pisos. Y encima lo venden como si fuera un logro en vez de otro pelotazo. Que huevazos tienen."
TW0198," No es buena noticia, ni para Oviedo ni para los ovetenses, mas bien es una noticia fatal, es la destrución de  un patrimonio industrial e histórico de Oviedo y los ovetenses, vendiendo la moto de la construcción de vivienda social."
TW0199," A 10 minutos miles de metros cuadraos esperando por 2000 viviendas desde 2011, el famoso plan urbanístico Rayo Mercadin donde tenéis praos suficientes pa edificar y vais a hacerlo jodiendo patrimonio industrial y probablemente yacimientos arqueológicos"
TW0200, te cito porque en tus mensajes solo dejas contestar a palmeros. Todo lo que estás diciendo es una cortina de humo para ocultar que en Gijón se invierten 236 millones (más) mientras que para Oviedo no hay 40 millones para salvar nuestro patrimonio industria
TW0201,"Sr Barbon por favor recapacite, La Vega en Oviedo es un patrimonio industrial único, una joya que puede ser una diferenciación y símbolo de Oviedo."
TW0202,Y tiene la poca decencia de encima poner una foto de patrimonio industrial.     
TW0203,Noticias sobre Patrimonio Industrial  
TW0204, Últimas semanas     X Coloquio Latinoamericano para la conservación del patrimonio industrial    Fecha límite: 15 de mayo de 2023   Más información:    
TW0205,"Destrozar el patrimonio industrial asturiano para hacer pisos en una ciudad envejecida, y que lleva años perdiendo población. Un plan sin fisuras.  Supongo que lo de las buenas noticias lo dirá por el constructor."
TW0206,  Asturias parará esta aberración urbanística en la Junta General del Principado. No al expolio del patrimonio industrial de Asturias y especulación urbanística. Apoyo total a   
TW0207,"Llevarse por delante el patrimonio industrial de Oviedo es una magnífica noticia, anda que no hay suelo en Oviedo para construir vivienda pública."
TW0208,Hace 10 años la restauró Teusa.  Derriban la capilla de     
TW0209, Derriban la capilla de  construida hace 100 años.      
TW0210," Lo que no sé es quién es ese  nos . Como si de hecho fuésemos ya un mismo Estado en Uropa y nos estuviésemos enriqueciendo todos juntos, y no hubiéramos dilapidado el patrimonio industrial, energético y sociológico que nos legó Franco para mayor gloria de Alemania. Pero paguitas."
TW0211," En  habrá   proyectos de sostenibilidad turística  En    revalorizando el patrimonio industrial, minero y cultural mediante la recuperación del legado histórico de los hornos de la zona de Irugurutzeta  Inversión 2.000.000 euros"
TW0212,HASTA 15 DE MAYO  Abierto el plazo de envío de comunicaciones para las III Jornadas Iberoamericanas de Jóvenes Investigadores en Patrimonio Industrial   Más info:   Organiza  y  
TW0213,"Hace días que la piqueta sigue su curso en el derribo de la estación ferroviaria de San Sebastián. Uno de los exponentes más excelsos de europeidad y cosmopolitismo clásico en España. Y por supuesto, una joya del patrimonio industrial en su corriente burguesa. Lloro. Va hilo.   "
TW0214,Abierto el plazo para el envío de resúmenes del IV Congreso Internacional de Patrimonio Industrial y Obra Pública organizado por  de cuyo patronato forma parte el    
TW0215,Orgullosos de la consecución de este importante certificado que pone en valor el trabajo realizado a diario para la recuperación y puesta en valor del patrimonio industrial y documental de la Cuenca Minera de Riotinto.     
TW0216,Un proyecto modélico      vía 
TW0217," Esta tarde a las 19h hablaremos de  en la presentación del libro  Miradas desde aula , que recoge reflexiones y miradas cruzadas para conocer, valorar y difundir un patrimonio no siempre reconocido.   Estás a tiempo de apuntarte:  "
TW0218,Este sábado súmate a los     y vive una jornada dedicada al Patrimonio Industrial Minero y Siderúrgico de Asturias visitando el Museo de la Minería y el Museo de la Siderurgia.     
TW0219,X Coloquio Latinoamericano para la Conservación del Patrimonio Industrial   La fecha límite de envío de resumen: 15 de mayo de 2023   
TW0220,Nos visita    Asociación en Defensa de las Chimeneas y el Patrimonio Industrial de Málaga            
TW0221,"   La Fundación Patrimonio Industrial de Andalucía  ha programado una ruta por los molinos del Guadaira el sábado 13 de mayo por la mañana. Si estás interesad@ en asistir a esta excursión, escríbenos a la dirección de correo fupia "
TW0222,Los talleres del  los oficios de la térmica   Descubre en este taller los oficios de la antigua central    SÁBADO 13 de 12 a 13h     Centro documentación  x Luciano Galbán    
TW0223,A punto de conocer las entrañas del  una fábrica histórica de sal al aire libre y un ejemplo de gestión del patrimonio industrial. 7.000 años de tradición salina  
TW0224,"Esto es lo que quieren que pase en Linares: 12 empleos, poca inversión y una zona de patrimonio industrial socavada para que millonarios de allende los mares se hagan más millonarios.  Ni siquiera es pan para hoy  y hambre para mañana, es migajas para hoy y basura para mañana."
TW0225,"Este sábado un nuevo     nos llevará a descubrir el  y el Patrimonio Industrial minero y siderúrgico asturiano, con visitas al Museo de la Minería y el      Últimas plazas    "
TW0226, En este artículo de  aclaro cuestiones relacionadas con nuestros proyectos para la Fábrica de  y    Patrimonio industrial que debe ser respetado sin que ello obstaculice la necesaria transformación urbana de determinadas áreas.   
TW0227,La Fundación del Patrimonio Ferroviario restaura la Locomotora Baldwin 61268       
TW0228,"Hoy en el blog, noticias sobre  y restauración de una locomotora  "
TW0229,Buenos días amantes del  Hoy  de algo que ya no existe en  el magnífico silo de Harineras Levantinas y parte de las antiguas naves de Azamon    
TW0230,Hasta el 15 de mayo puedes presentar propuestas a las III Jornadas Iberoamericanas de Jóvenes Investigadores en Patrimonio Industrial   13 17   10  2023 en       info     
TW0231,Una tarde estupenda hablando de nuestro patrimonio industrial con este ciclo de conferencias del Centro de Estudios Históricos Fray Pasqual Salmerón en compañía de buenos amigos.     
TW0232,"La Casa de Moneda, a través de su Museo, ofrece al visitante la oportunidad de recorrer esta joya arquitectónica del patrimonio industrial en México, conocer y ver en funcionamiento máquinas y equipos que datan desde fines del Siglo XIX. "
TW0233,"En San Sebastián tienen tanto criterio que no paran de derribar históricas villas indianas y patrimonio industrial. No soporto a estos majaderos, que presumen de humildes pero en el fondo son soberbios como ellos sólos y q tanto daño hacen a la larga al patrimonio arquitectónico"
TW0234,"El Patrimonio industrial de Bizkaia se avivan al ritmo de las sesiones de música    La Arboleda,  "
TW0235," Muchas gracias, Andoni. Encantados de dialogar sobre el patrimonio industrial vasco."
TW0236,"Buenos días amantes del  El bello mercado de Colón de Valencia, está mañana, como    "
TW0237," AVPIOP no entra como asociación en debates que no afectan al patrimonio industrial. Pero la propuesta de construir un pastiche, NO es reconstruir la estación."
TW0238,La federación Catalana de Vehículos Históricos ha decido convocar una manifestación de nuestros vehículos el sábado 20 de mayo en defensa del patrimonio industrial y automovilístico 
TW0239, | Casa del jefe de la antigua central de la      Centro de documentación del  Cedida por Juan Ignacio Laborda                
TW0240,"  El psoe, el partido político que llevó nuestra nación a una guerra civil y que, por mano de un agente a sueldo de Alemania y de la CIA, Felipe González, vendió nuestro patrimonio industrial a precio de saldo a extranjeros, debe desaparecer para que España avance."
TW0241,Es bueno ver cuándo la autoridad escucha a la ciudadanía.  Pero vamos  el municipio puede pintar un gran mural en este edificio que es patrimonio industrial del Callao y goza de presunción cómo patrimonio cultural de la nación.    
TW0242,El IES Politécnico Jesús Marín trabaja en un proyecto sobre la necesidad de proteger el patrimonio industrial de Málaga 
